build,set,gameId,label,side,verdict,source,reason,n,nodes,fen
engine_4x.js,chasolver-positions,chasolver-positions:2109,--,b,WT,H,horizon,0,120,B2b4/8/8/4k3/1p6/1Pp1p1pB/K1P1P1Pb/NB6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2110,--,b,WT,H,horizon,0,120,B2b4/8/8/4k3/1p6/1Pp1p1pB/K1P1P1Pb/RB6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2111,--,b,WT,H,horizon,0,136,B2b4/8/8/4k3/1p1p1p1p/1PpP1P1P/K1P4b/RB6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2112,--,b,WT,H,horizon,0,145,B2b4/8/8/4k3/1p1p1p1p/1PpP1P1P/K1P5/RB6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2113,--,b,WT,H,horizon,0,143,B2b4/8/8/4k2B/1p1p1p1p/1PpP1P1P/K1P5/RB6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2114,--,b,WT,H,horizon,0,132,B2b4/8/8/4k2B/1p1p1p1p/1PpP1P1P/K1P5/RB4b1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2115,--,b,WT,H,horizon,0,138,B2b4/8/8/4k3/1p1p1p1p/1PpP1P1P/K1P5/RB4b1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2156,--,b,WT,H,horizon,0,177,8/8/8/4k2B/1p1p4/1P1Pp1p1/4P1P1/2b2BRK b - -
engine_4x.js,chasolver-positions,chasolver-positions:2157,--,b,WT,H,horizon,0,177,8/2b5/8/4k2B/1p1p4/1P1Pp1p1/4P1P1/2b2BRK b - -
engine_4x.js,chasolver-positions,chasolver-positions:2158,--,b,WT,H,horizon,0,129,8/8/4k3/b7/Bp1p4/1P1Pp1p1/4P1P1/2b2B1K b - -
engine_4x.js,chasolver-positions,chasolver-positions:2160,--,w,BT,H,horizon,0,125,8/5B1B/7b/8/3p1p1p/2pP1PpP/2PpBkP1/3K1BN1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2161,--,w,BT,H,horizon,0,129,8/5B1B/5b1b/8/3p1p1p/2pP1PpP/2PpBkP1/3K1BN1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2162,--,w,BT,H,horizon,0,131,8/7B/7b/8/3p1p1p/2pPbPpP/2PpBkP1/3KbBN1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2163,W-,w,BT,H,horizon,0,131,8/7B/7b/8/3p1p2/2pPpPp1/2PpBkP1/3K1BN1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2164,W-,w,BT,H,horizon,0,129,8/5BbB/7b/8/3p1p2/2pPpPp1/2PpBkP1/3K1BN1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2166,--,w,BT,H,horizon,0,133,8/7B/7b/8/3p1p1p/b1pP1PpP/B1PpBkP1/3K1BN1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2167,--,w,BT,H,horizon,0,130,8/5B1B/5b2/8/3p1p1p/2pP1PpP/2PpBkP1/3K1BN1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2168,--,w,BT,H,horizon,0,130,8/7B/7b/8/3p1p1p/b1pP1PpP/B1PpBkP1/3K1BRB w - -
engine_4x.js,chasolver-positions,chasolver-positions:2171,--,b,WT,H,horizon,0,189,8/8/1p6/bPp5/PpP2k2/1Pp5/B1P5/RB5K b - -
engine_4x.js,chasolver-positions,chasolver-positions:2172,-B,b,WT,H,horizon,0,166,8/6b1/1p6/bPp5/PpP2k2/1Pp5/B1P5/RB5K b - -
engine_4x.js,chasolver-positions,chasolver-positions:2173,--,b,WT,H,horizon,0,181,8/8/1p2K3/bPp5/PpP5/1Pp5/B1P1k1B1/RB6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2175,-B,b,WT,H,horizon,0,192,1b2k3/8/1p2K3/bP6/Pp6/1Pp5/B1P5/RB6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2176,-B,b,WT,H,horizon,0,192,1b2k3/8/1p2K3/bP6/Pp6/1Pp5/B1P5/NB6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2177,--,b,WT,H,horizon,0,153,4k3/8/1p2K3/bP5B/Pp6/1Pp5/B1P5/NB6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2182,-B,b,WT,H,horizon,0,177,7k/4b3/1p1p1pBp/1P1P1P1P/1p6/2p5/p1p5/rbK5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2183,-B,b,WT,H,horizon,0,186,3k4/4b3/1p1p2B1/1P1Pp1p1/1p2P1P1/2p5/p1p5/rbK5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2184,-B,b,WT,H,horizon,0,168,8/1p6/1k4p1/1b3pP1/4pP1B/p2pP3/p1pP4/rbK5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2185,-B,b,WT,H,horizon,0,148,8/1p6/1k6/1b6/4p1p1/p2pP1P1/p1pP3B/rbK5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2186,-B,b,WT,H,horizon,0,148,8/1p4p1/1k6/1b6/4p1p1/p2pP1P1/p1pP3B/rbK5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2187,-B,b,WT,H,horizon,0,151,8/1p4p1/1k6/1b6/4p1p1/pb1pP1P1/p1pP3B/rbK5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2190,-B,b,WT,H,horizon,0,158,8/1p4p1/6k1/6b1/1p1p4/1P1Pp2p/4Pp1p/1B3Kbr b - -
engine_4x.js,chasolver-positions,chasolver-positions:2191,-B,b,WT,H,horizon,0,131,8/3p2p1/6k1/6b1/1p1p4/1P1Pp1bp/B3Pp1p/3B1Kbr b - -
engine_4x.js,chasolver-positions,chasolver-positions:2193,-B,b,WT,H,horizon,0,130,8/1p4p1/1b1b2k1/6b1/1p1p4/1P1Pp1bp/4Pp1p/1B3Kbr b - -
engine_4x.js,chasolver-positions,chasolver-positions:2194,-B,b,WT,H,horizon,0,130,1k6/1p4p1/1b1b2P1/6b1/1p1p4/1P1Pp1bp/4Pp1p/1B3Kbr b - -
engine_4x.js,chasolver-positions,chasolver-positions:2196,--,b,WT,H,horizon,0,139,3b1kBR/4pP1P/1pBpP1pP/1P1P2p1/6p1/6p1/KP4P1/8 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2199,--,b,WT,H,horizon,0,142,3b1kBR/4pP1P/1pBpP1pP/1P1P2P1/8/8/KP6/8 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2212,W-,w,BT,H,horizon,0,148,2b5/1p6/pPp1p1p1/BkP1P1P1/1P6/KPp5/2P5/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2214,W-,w,BT,H,horizon,0,168,2b5/1p6/pPp1p1p1/BkP1P1P1/1P2p2K/1Pp5/2P1P3/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2220,W-,w,BT,H,horizon,0,128,8/1p5b/pPp1p1p1/BkP1P1P1/1P1Bp3/1PK1P3/1BPB4/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2221,W-,w,BT,H,horizon,0,127,8/1p5b/pPp1p1p1/BkP1P1P1/1P1B4/BPB5/PKPB4/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2223,W-,w,BT,H,horizon,0,146,8/1p3b2/pPp1p1p1/BkP1P1P1/1P1B4/BPB5/PKP5/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2224,W-,w,BT,H,horizon,0,146,8/1p3b2/pPp1p1p1/BkP1P1P1/1P6/BPB5/PKP5/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2226,W-,w,BT,H,horizon,0,138,8/1p3b2/pPp1p1p1/BkP1P1P1/1P6/KPB5/P1P5/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2231,--,b,WT,H,horizon,0,124,1k4b1/1P1p4/BP1Pp1p1/1P2P1P1/pB6/Pp2K3/1P5B/8 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2232,--,b,WT,H,horizon,0,128,1k4b1/1P1p4/BP1Pp1p1/1P2P1P1/p7/PpB5/1P1B4/K7 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2233,--,b,WT,H,horizon,0,125,1k4b1/1P1p4/BP1Pp1p1/1P2P1P1/8/PpB5/1P1B4/K7 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2234,--,b,WT,H,horizon,0,140,1k4b1/1P1p4/BP1Pp1p1/1P2P1P1/8/P1B5/1P1B4/K7 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2236,--,w,BT,H,horizon,0,170,8/1p2k3/bPp5/BpP3K1/1P6/8/1P6/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2237,--,b,WT,H,horizon,0,135,8/1p2k3/bPp5/BpP5/1P4K1/8/1P6/8 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2247,--,b,WT,H,horizon,0,191,1k6/p1p1p1p1/P1P1P1P1/p1p1p1p1/8/8/P1P1P1P1/4K3 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2283,--,w,BT,H,horizon,0,135,2b1k3/8/8/1p1p1p1p/1P1P1P1P/8/3B4/2B1K3 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2431,--,w,BT,H,horizon,0,151,3k4/1p6/pPp5/P1Pp3p/1B1Pp1pP/2B1PpP1/K4P2/7N w - -
engine_4x.js,chasolver-positions,chasolver-positions:2432,--,w,BT,H,horizon,0,222,2k5/8/8/p5p1/Pp1p1pPp/1PpPpP1P/2P1P1KN/NB3BNR w - -
engine_4x.js,chasolver-positions,chasolver-positions:2437,--,w,BT,H,horizon,0,348,k1bK4/1p1p4/1PpPp3/2P1Pp2/4pP2/2P1P3/2P5/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2444,--,w,BT,H,horizon,0,128,8/8/3b3p/2b2p1P/3b1p1K/2b2Pp1/6P1/5kb1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2445,--,w,BT,H,horizon,0,140,8/8/3b3p/2b2p1P/1b1b1p1K/2b2Pp1/1b4P1/4bkb1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2446,--,w,BT,H,horizon,0,125,8/8/3b3p/2b2p1P/1b1b1p1K/b1b2Pp1/1b4P1/b4kb1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2447,--,w,BT,H,horizon,0,124,8/8/3b3p/2b2p1P/1b1b1p1K/b1b2Pp1/1b1b2P1/b4kb1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2448,--,w,BT,H,horizon,0,150,8/4b3/3b3p/2b2p1P/3b1p1K/b4Pp1/1b1b2P1/b4kb1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2449,--,b,WT,H,horizon,0,123,8/8/3b3p/2b2p1P/3b1p1K/b4Pp1/1b1b2P1/b4kb1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2450,--,b,WT,H,horizon,0,121,8/8/7p/5p1P/5p1K/b4Pp1/1b4P1/b4kb1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2476,--,b,WT,H,horizon,0,137,B2b4/8/4k3/8/1p1p1p1p/1PpP1P1P/K1P4b/RB6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2488,W-,w,BT,H,budget,0,50001,6k1/p3p1P1/2p3PB/6PB/p3P1P1/4P3/PKP5/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2490,W-,w,BT,H,budget,0,50001,6k1/p3p1P1/p1p1p1PB/p1P3PB/4P1P1/4P3/PK6/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2589,--,w,BT,H,horizon,0,128,5b2/2b5/7p/b1b2p1P/5p1K/2b2Pp1/6P1/5kb1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2609,--,w,BT,H,horizon,0,145,8/4b3/7p/5p1P/3b1p1K/5Pp1/6P1/5kb1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2610,--,w,BT,H,horizon,0,128,8/8/3b3p/5p1P/3b1p1K/5Pp1/6P1/5kb1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2627,--,w,BT,H,budget,0,50001,6k1/p5P1/2p3PB/p5P1/8/8/PKP5/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2692,W-,w,BT,H,horizon,0,152,8/4b3/3b1k2/8/8/5Bp1/6Pp/7K w - -
engine_4x.js,chasolver-positions,chasolver-positions:2791,-B,b,WT,H,horizon,0,245,4kb2/8/2ppp3/3p2p1/1p1K1pP1/1P1P1P2/8/1B6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2792,-B,b,WT,H,horizon,0,215,1b2kb2/8/2ppp3/3p2p1/1p1K1pP1/1P1P1P2/8/1B3B2 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2793,-B,b,WT,H,horizon,0,220,1b2kb2/8/2ppp3/3p2p1/1p1K1pP1/1P1P1P2/8/1B1B1B2 b - -
engine_4x.js,chasolver-positions,chasolver-positions:2946,--,w,BT,H,horizon,0,181,4kb1b/4p1b1/4Pp1b/p2p1Pp1/Pp1P2Pp/1Pp4P/B1P5/4K3 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2947,--,w,BT,H,horizon,0,201,4kb1b/4p1b1/4Pp1b/p2p1Pp1/Pp1P2Pp/1Pp4P/B1P5/1B2K3 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2950,--,w,BT,H,horizon,0,139,1kb5/3b4/8/1p1p1p2/1PpPpPp1/2P1P1Pp/7P/2K5 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2955,--,w,BT,H,horizon,0,198,8/8/3k4/8/1p3p2/1Pp1pPp1/2PpP1P1/NK1B4 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2956,--,w,BT,H,horizon,0,198,8/8/3k4/8/1p3p2/1Pp1pPp1/2PpP1P1/NK1B1B1B w - -
engine_4x.js,chasolver-positions,chasolver-positions:2960,--,w,BT,H,horizon,0,139,4b1bk/1p5b/1Pp5/2Pp4/3Pp1p1/B3PpP1/5P2/K1B1B3 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2961,--,w,BT,H,horizon,0,139,4b1bk/1p5b/1Pp5/2Pp4/3Pp1p1/B3PpP1/5P2/K1B1B2N w - -
engine_4x.js,chasolver-positions,chasolver-positions:2964,--,w,BT,H,horizon,0,129,brb1b1bk/1p1p3b/1PpP4/2Pp4/3Pp1p1/B3PpP1/5P2/K1B1B2N w - -
engine_4x.js,chasolver-positions,chasolver-positions:2995,--,w,BT,H,horizon,0,196,5b1k/4p1p1/4P1P1/7K/8/8/8/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:2996,--,b,WT,H,horizon,0,194,5b1k/4p1p1/4P1P1/7K/8/8/8/8 b - -
engine_4x.js,chasolver-positions,chasolver-positions:3000,--,w,BT,H,horizon,0,126,4k1b1/5b2/8/1p1p1p1p/1PbP1P1P/8/8/4K1B1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3001,W-,w,BT,H,horizon,0,126,4k1b1/5b2/8/1p1p1pBp/1PbP1P1P/8/8/4K1B1 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3003,W-,w,BT,H,budget,0,50001,6k1/p1p1p1P1/6PB/6P1/8/8/PKP1P3/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3004,W-,w,BT,H,budget,0,50001,6k1/p1p1p1P1/6PB/6P1/8/P7/1KP1P3/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3008,--,b,WT,H,horizon,0,126,8/1k6/7b/8/1p1p1p1p/1PpP1P1P/2P1B1K1/N3b3 b - -
engine_4x.js,chasolver-positions,chasolver-positions:3010,--,w,BT,H,horizon,0,156,8/1k6/1p1pB3/pPpP4/P1Pp1p1p/3PbP1P/6K1/5B2 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3099,--,w,BT,H,horizon,0,205,rnb3k1/nb1p2p1/p1pP2P1/PpP5/1P6/8/1K6/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3100,--,w,BT,H,horizon,0,205,qnb3k1/nb1p2p1/p1pP2P1/PpP5/1P6/8/1K6/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3101,-B,b,WT,H,horizon,0,143,8/B4b2/2k5/1p1p4/1P1Pp1pB/1pp1P1P1/1p6/bK3b2 b - -
engine_4x.js,chasolver-positions,chasolver-positions:3117,--,w,BT,H,horizon,0,258,k7/5p1p/1p6/1P1p1P2/1p1P1p1P/5P1p/1P5P/7K w - -
engine_4x.js,chasolver-positions,chasolver-positions:3236,--,b,WT,H,horizon,0,145,8/1k5B/6Bb/8/1p1p1p1p/1PpP1P1P/2Pb2K1/N1b1b3 b - -
engine_4x.js,chasolver-positions,chasolver-positions:3249,--,w,BT,H,horizon,0,125,1b6/b1b5/3k3b/b1b1b3/1b1b1p2/p1p1pPp1/P1P1P1P1/1B1BK3 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3272,--,w,BT,H,horizon,0,375,8/6p1/2k3P1/6PB/6P1/1p4PR/pP5P/K7 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3277,--,w,BT,H,horizon,0,165,B1B1B1B1/pBpBpBp1/P1P1P1P1/4b3/5b2/8/8/k1K5 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3293,--,w,BT,H,horizon,0,141,N1N1N1N1/PpPpPpPp/1P1P1P1P/8/8/4k3/8/4K3 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3294,--,w,BT,H,horizon,0,204,1K6/1p6/kPp5/2P5/p1P5/P7/8/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3295,--,w,BT,H,horizon,0,192,1K6/1p6/kPp5/2P5/p1P5/P1B5/8/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3296,--,w,BT,H,horizon,0,162,1K6/1p4B1/kPp2B2/2P1B3/p1PB4/P1B5/8/8 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3305,--,w,BT,H,horizon,0,121,k1b5/8/8/BpBpBpBp/bPbPbPbP/8/8/K1B5 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3308,--,w,BT,H,horizon,0,121,k1b5/8/8/BpBpBp1p/bPbPbPbP/8/8/K1B5 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3309,--,w,BT,H,horizon,0,125,k1b5/8/8/BpBpBp1p/bPbPbP1P/8/8/K1B5 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3310,--,w,BT,H,horizon,0,137,k1b5/8/8/1p1p1pBp/1P1P1PbP/8/8/K1B5 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3312,--,w,BT,H,horizon,0,125,k1b5/8/8/BpBpBpBp/bPbPbPpP/5pP1/5P2/K1B4N w - -
engine_4x.js,chasolver-positions,chasolver-positions:3313,--,w,BT,H,horizon,0,125,k1b4n/5p2/5Pp1/BpBpBpPp/bPbPbPpP/5pP1/5P2/K1B4N w - -
engine_4x.js,chasolver-positions,chasolver-positions:3322,--,w,BT,H,horizon,0,130,k1b5/8/8/1pBpBpBp/1P1P1PpP/6P1/6P1/K1B1B3 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3324,--,w,BT,H,horizon,0,130,k1b5/8/8/1pBpBpBp/bP1P1PpP/1p4P1/1P4P1/K1B1B3 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3325,--,w,BT,H,horizon,0,130,k1b5/8/8/1pBpBpBp/pP1P1PpP/Pp4P1/1P4P1/K1B1B3 w - -
engine_4x.js,chasolver-positions,chasolver-positions:3383,--,b,WT,H,horizon,0,135,8/8/3b3p/4bp1P/5p1K/4bPp1/5bP1/5k2 b - -
engine_4x.js,chasolver-positions,chasolver-positions:3384,--,b,WT,H,horizon,0,133,8/8/3b3p/4bp1P/5p1K/4bPp1/3b1bP1/2b2k2 b - -
engine_4x.js,chasolver-positions,chasolver-positions:3385,--,b,WT,H,horizon,0,128,8/8/3b3p/4bp1P/5p1K/4bPp1/3b1bP1/2b2kb1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:3386,--,b,WT,H,horizon,0,128,5b2/2b5/3b3p/2b1bp1P/3b1p1K/4bPp1/3b1bP1/2b2kb1 b - -
engine_4x.js,chasolver-positions,chasolver-positions:3407,-B,b,WT,H,horizon,0,140,B2b4/1q6/2k5/8/1p1p1p1p/1PpP1P1P/K1P4b/NB6 b - -
engine_4x.js,chasolver-positions,chasolver-positions:3408,--,w,BT,H,horizon,0,160,1k6/8/8/3B4/2Bp1p1p/1BpP1P1P/2P1BPBP/3BKBNR w K -
engine_4x.js,chasolver-positions,chasolver-positions:3410,--,b,WT,H,horizon,0,180,8/4p1p1/p1p1P1P1/P1P1pBp1/pBp1P1P1/P1P5/4K1P1/2k5 b - -
engine_4x.js,chasolver-positions,chasolver-positions:3414,W-,w,BT,H,horizon,0,142,3b4/4p1p1/1p1pP1P1/1P1PpBp1/1pBpP1P1/1P1P4/4K1P1/2k5 w - -
